Taxon ID InfoSpecies;Groupe d'organisme;GrouOrg;NULL;Systématique supérieure : Ordre;Famille;Nom scientifique;Nom allemand;Nom français;Nom italien;Espèces sensibles;Responsabilité;Indigénat;Menace;Référence Menace;Statut de menace international;NULL;Conservation Dependent;Niveau d'action;Indications sur le niveau d'action;Urgence;Protection occurrences individuelles;Surveillance des populations;Statut de protection;Espèce agricole OEA;Espèces cibles forestières;Plan d'action forêts claires;HAB_1;HAB_1_1;HAB_1_2;HAB_1_3;HAB_1_4;HAB_2;HAB_2_0;HAB_2_1;HAB_2_2;HAB_2_3;HAB_2_4;HAB_2_5;HAB_3;HAB_3_1;HAB_3_2;HAB_3_3;HAB_3_4;HAB_3_5;HAB_4;HAB_4_0;HAB_4_1;HAB_4_2;HAB_4_3;HAB_4_4;HAB_4_5;HAB_4_6;HAB_5;HAB_5_1;HAB_5_2;HAB_5_3;HAB_5_4;HAB_6;HAB_6_0;HAB_6_1;HAB_6_2;HAB_6_3;HAB_6_4;HAB_6_5;HAB_6_6;HAB_7;HAB_7_1;HAB_7_2;HAB_8;HAB_8_1;HAB_8_2;HAB_9;HAB_9_1;HAB_9_2;HAB_9_3;HAB_9_4;HAB_COMB;HAB_ENCODED;IE_2;IE_3;IE_4;IE_5;IE_6;IE_7;IE_8;IE_9;IE_10;IE_12;IE_13;IE_14;IE_15;IE_16;IE_17;IE_18;IE_19;IE_20;IE_22;IE_24;IE_25;IE_26;IE_101;IE_102;OFEV _1;OFEV _2;OFEV _3;OFEV _4;OFEV _5;OFEV _6;ALT_K;ALT_M;ALT_S;ALT_A;CANT_AG;CANT_AI;CANT_AR;CANT_BE;CANT_BL;CANT_BS;CANT_FR;CANT_GE;CANT_GL;CANT_GR;CANT_JU;CANT_LU;CANT_NE;CANT_NW;CANT_OW;CANT_SG;CANT_SH;CANT_SO;CANT_SZ;CANT_TG;CANT_TI;CANT_UR;CANT_VD;CANT_VS;CANT_ZG;CANT_ZH;Indication taxonomique;Lien à la page espèces du centre de données (de, fr);NULL;Etat des données GBIF Suisse
swisslichens:1861;Flechten;Lichens;Licheni;Arthoniales;Arthoniaceae;Arthonia reniformis (Pers.) Nyl.;Nierenförmige Fleckflechte;Lichen tache en rein;NULL;NULL;3;INN;CR;vu-9010;NULL;NULL;0;AF (+LF +GL);Sicherung lokaler Einzelvorkommen;1;1;2;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;A;C;B;NULL;NULL;A;A;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;A;NULL;A;NULL;NULL;C;NULL;https://www.wsl.ch/map_lichen/search?taxon=1861&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=65&start=1989&end=2024;07.09.2024
swisslichens:73;Flechten;Lichens;Licheni;Arthoniales;Arthoniaceae;Arthonia vinosa Leight.;Weinrote Fleckflechte;Lichen tache de vin;NULL;NULL;4;INN;EN;vu-9010;NULL;NULL;0;AF (+LF +GL);NULL;2;NULL;2;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;NULL;NULL;x;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;x;x;A;A;A;NULL;NULL;A;A;A;A;NULL;A;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;A;A;A;NULL;NULL;A;NULL;B;A;NULL;NULL;C;A;NULL;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=73&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=1861&start=1989&end=2024;07.09.2024
swisslichens:134;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Arthrosporum populorum A. Massal.;Pappel-Gliedersporenflechte;Lichen ponctuation du peuplier;NULL;NULL;4;INN;EN;vu-9010;NULL;NULL;0;AF (+LF +GL);Sicherung lokaler Einzelvorkommen;1;1;2;NULL;Z;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;C;A;A;A;B;B;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;A;NULL;A;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;A;NULL;C;NULL;https://www.wsl.ch/map_lichen/search?taxon=134&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=73&start=1989&end=2024;07.09.2024
swisslichens:136;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Bacidia biatorina (Körb.) Vain.;Kelch-Stäbchenflechte;Lichen pastille de charbon;NULL;NULL;3;INN;CR;vu-9010;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;2;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;A;A;A;A;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=136&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=134&start=1989&end=2024;07.09.2024
swisslichens:142;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Bacidia circumspecta (Vain.) Malme;Vollendete Stäbchenflechte;Lichen pastille noir de jais;NULL;NULL;4;INN;EN;vu-9010;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;x;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;x;NULL;x;NULL;NULL;NULL;NULL;NULL;x;x;A;A;A;B;A;NULL;A;A;A;NULL;A;NULL;NULL;A;A;NULL;B;A;A;A;NULL;A;B;NULL;A;A;A;NULL;A;A;NULL;A;A;B;NULL;A;NULL;https://www.wsl.ch/map_lichen/search?taxon=142&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=136&start=1989&end=2024;07.09.2024
swisslichens:2828;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Bacidia fraxinea Lönnr.;Eschen-Stäbchenflechte;Lichen pastille du frêne;NULL;NULL;3;INN;CR;vu-9010;NULL;NULL;0;AF (+LF +GL);Nationaler Aktionsplan bestehend (Art oder Gilden-AP gemäss Konzept AF);1;NULL;2;NULL;NULL;2;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=2828&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=142&start=1989&end=2024;07.09.2024
swisslichens:147;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Bacidia friesiana (Hepp) Körb.;Fries‘ Stäbchenflechte;Lichen pastille du sureau;NULL;NULL;4;INN;CR;uv-1709;NULL;NULL;0;AF (+LF +GL);Sicherung lokaler Einzelvorkommen;1;1;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;A;C;NULL;A;NULL;A;A;NULL;NULL;A;NULL;NULL;A;NULL;NULL;NULL;C;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;C;NULL;https://www.wsl.ch/map_lichen/search?taxon=147&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=2828&start=1989&end=2024;07.09.2024
swisslichens:149;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Bacidia hegetschweileri (Hepp) Vain.;Hegetschweilers Stäbchenflechte;NULL;NULL;NULL;3;INN;EN;vu-9010;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;B;B;NULL;NULL;B;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;B;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=149&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=147&start=1989&end=2024;07.09.2024
swisslichens:153;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Bacidia incompta (Hook.) Anzi;Schlichte Stäbchenflechte;Lichen pastille mûre;NULL;NULL;4;INN;VU;vu-9010;NULL;NULL;0;AF (+LF +GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;x;B;A;B;NULL;B;NULL;A;B;B;NULL;NULL;NULL;NULL;A;NULL;NULL;A;A;NULL;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=153&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=149&start=1989&end=2024;07.09.2024
swisslichens:155;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Bacidia laurocerasi (Duby) Zahlbr.;Kirschlorbeer-Stäbchenflechte;Lichen pastille du laurier-cerise;NULL;NULL;3;INN;EN;vu-9010;NULL;NULL;0;GL;NULL;N/A;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;x;NULL;A;B;A;A;B;A;B;A;A;NULL;NULL;NULL;NULL;B;NULL;NULL;A;NULL;B;B;NULL;NULL;NULL;NULL;B;NULL;NULL;NULL;B;B;A;A;A;A;NULL;C;NULL;https://www.wsl.ch/map_lichen/search?taxon=155&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=153&start=1989&end=2024;07.09.2024
swisslichens:163;Flechten;Lichens;Licheni;Lecanorales;Ramalinaceae;Bacidia rosella (Pers.) De Not.;Rosarote Stäbchenflechte;Lichen pastille chair;NULL;NULL;4;INN;EN;vu-9010;NULL;NULL;0;AF (+LF +GL);Sicherung lokaler Einzelvorkommen|Nationaler Aktionsplan bestehend (Art oder Gilden-AP gemäss Konzept AF);1;1;2;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;B;C;NULL;A;B;B;A;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;B;C;B;NULL;NULL;B;NULL;https://www.wsl.ch/map_lichen/search?taxon=163&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=155&start=1989&end=2024;07.09.2024
swisslichens:3340;Flechten;Lichens;Licheni;Arthoniales;Incertae sedis;Bactrospora dryina (Ach.) A. Massal.;Eichen-Stabflechte;Lichen manteau de chêne;NULL;NULL;3;INN;VU;vu-9010;NULL;NULL;0;AF (+LF +GL);Nationaler Aktionsplan bestehend (Art oder Gilden-AP gemäss Konzept AF);2;NULL;1;NULL;NULL;2;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;A;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;A;NULL;NULL;NULL;A;NULL;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;NULL;NULL;NULL;NULL;A;A;NULL;https://www.wsl.ch/map_lichen/search?taxon=3340&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=163&start=1989&end=2024;07.09.2024
swisslichens:747;Flechten;Lichens;Licheni;Lecideales;Lecideaceae;Biatora ocelliformis (Nyl.) Arnold;Augen-Stäbchenflechte;Lichen glace réglisse;NULL;NULL;4;INN;EN;vu-9010;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;A;NULL;NULL;C;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;B;A;B;NULL;NULL;NULL;NULL;NULL;A;A;A;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=747&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=3340&start=1989&end=2024;07.09.2024
swisslichens:1938;Flechten;Lichens;Licheni;Incertae sedis;Incertae sedis;Biatoridium delitescens (Arnold) Hafellner;Verborgene Rundsporflechte;Lichen tête d'ange;NULL;NULL;3;INN;CR;vu-9010;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;2;NULL;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=1938&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=747&start=1989&end=2024;07.09.2024
swisslichens:188;Flechten;Lichens;Licheni;Lecanorales;Parmeliaceae;Bryoria bicolor (Ehrh.) Brodo & D.Hawksw.;Zweifarbiger Moosbart;Lichen tignasse bicolore;NULL;NULL;4;INN;VU;vu-9010;NULL;NULL;0;AF (+LF +GL);NULL;3;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;C;A;B;A;B;C;A;A;A;NULL;C;NULL;A;NULL;NULL;B;NULL;A;A;C;A;B;B;A;A;NULL;NULL;A;NULL;B;A;A;B;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=188&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=1938&start=1989&end=2024;07.09.2024
swisslichens:195;Flechten;Lichens;Licheni;Lecanorales;Parmeliaceae;Bryoria nadvornikiana (Gyeln.) Brodo & D.Hawksw.;Nadvorniks Moosbart;Lichen tignasse olivâtre;NULL;NULL;4;INN;EN;vu-9010;NULL;NULL;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;C;A;A;A;NULL;B;A;A;C;NULL;NULL;NULL;A;NULL;NULL;C;NULL;B;A;B;B;C;A;A;A;NULL;NULL;A;NULL;NULL;A;A;A;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=195&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=188&start=1989&end=2024;07.09.2024
swisslichens:1950;Flechten;Lichens;Licheni;Caliciales;Caliciaceae;Buellia elegans Poelt;Zierliche Buellie;Lichen dalmatien élégant;NULL;NULL;3;INN;VU;vu-9010;NULL;NULL;0;GL;NULL;N/A;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;x;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;A;A;A;A;C;A;B;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;A;NULL;B;A;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=1950&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=195&start=1989&end=2024;07.09.2024
swisslichens:1959;Flechten;Lichens;Licheni;Caliciales;Caliciaceae;Buellia epigaea (Pers.) Tuck.;Erd-Buellie;Lichen dalmatien du sol;NULL;NULL;4;INN;EN;vu-9010;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;A;A;A;A;A;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;A;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=1959&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=1950&start=1989&end=2024;07.09.2024
swisslichens:205;Flechten;Lichens;Licheni;Caliciales;Caliciaceae;Buellia erubescens Arnold;Errötende Buellie;Lichen dalmatien rougissant;NULL;NULL;4;INN;VU;vu-9010;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;x;NULL;x;x;x;NULL;NULL;x;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;A;A;A;A;A;A;B;NULL;NULL;NULL;A;B;NULL;NULL;A;A;A;B;NULL;NULL;B;A;A;NULL;NULL;A;NULL;A;B;A;A;NULL;NULL;NULL;https://www.wsl.ch/map_lichen/search?taxon=205&start=1989&end=2024;https://www.wsl.ch/map_lichen/search?taxon=1959&start=1989&end=2024;07.09.2024
